,300104.SZ.Open,300104.SZ.High,300104.SZ.Low,300104.SZ.Close,300104.SZ.Volume,300104.SZ.Adjusted
984,43.64008,45.30988,43.58002,45.07998,23731800,20.46852
985,44.96008,46.61998,44.96008,45.60006,20840000,20.70466
986,45.60006,45.80004,44.50996,44.97988,13107900,20.42307
987,44.9999,45.80004,43.8999,44.1001,15615900,20.02361
988,43.80992,43.80992,42.79,43.0001,19078200,19.52415
989,43.05004,44.24992,42.52996,44.20988,15217800,20.07345
990,44,44.85008,42.65008,42.83004,20244200,19.44694
991,42.76998,42.77988,41.51994,41.84994,21360600,19.00192
992,41.6999,42.26002,39.18002,40.15,38205900,18.23007
993,39.31004,40.8001,37.5001,40.8001,45259000,18.52524
994,40.45008,41.20996,40.15,40.19994,20385800,18.25274
995,38.30002,38.80008,36.17988,36.27998,73962700,16.47289
996,34.80004,36.03006,32.64998,32.64998,95629200,14.82469
997,32.64998,32.64998,32.64998,32.64998,0,14.82469
998,33.30008,35.88002,33,35.21012,75719000,15.98712
999,35.24004,36.1999,34.29998,35.57004,36608000,16.15054
1000,35.57004,38.0501,34.71006,36.80996,45391500,16.71353
1001,36.80006,37.53992,35.99992,36.32992,26372300,16.49556
1002,36.67994,37.48008,36.32992,36.78994,20897200,16.70444
1003,36.78994,36.78994,36.78994,36.78994,0,16.70444
1004,36.78994,36.78994,36.78994,36.78994,0,16.70444
1005,36.78994,36.78994,36.78994,36.78994,0,16.70444
1006,36.78994,36.78994,36.78994,36.78994,0,16.70444
1007,36.78994,36.78994,36.78994,36.78994,0,16.70444
1008,36.78994,36.78994,36.78994,36.78994,0,16.70444
1009,36.78994,36.78994,36.78994,36.78994,0,16.70444
1010,36.78994,36.78994,36.78994,36.78994,0,16.70444
1011,36.78994,36.78994,36.78994,36.78994,0,16.70444
1012,40.4701,40.4701,38.91008,39.6,61675100,17.98034
1013,39.7001,40.89998,39.61012,40.65006,36488800,18.45712
1014,40.67998,40.8001,40.04,40.19994,19111600,18.25274
1015,40.39992,40.68988,38.67996,39.29992,24957500,17.84409
1016,39.29992,39.86994,38.67996,39.13008,18118900,17.76697
1017,38.72,39.24998,38.36008,38.89996,15633600,17.66249
1018,38.91998,39.8299,38.58008,39.8299,29914500,18.08473
1019,40.7,41.22998,40.01998,40.30004,35711200,18.29819
1020,40.39992,40.39992,39.4999,39.64994,18294500,18.00302
1021,39.64994,39.64994,39.64994,39.64994,0,18.00302
1022,39.64994,39.64994,39.64994,39.64994,0,18.00302
1023,38.28,39.20004,36.65992,37.68996,54841900,17.11309
1024,37.70008,37.79006,36.14996,36.1999,30124400,16.43653
1025,36.21992,37.88004,36.21992,37.81008,28429100,17.16763
1026,37.77994,37.97002,36.93998,37.13996,16318100,16.86336
1027,37.15008,37.4,36.71008,37.15008,10224500,16.86796
1028,37.24996,37.68006,37.11004,37.59998,15425300,17.07223
1029,37.57006,40.3799,37.38988,39.38,35924900,17.88045
1030,38.98994,39.86004,38.80008,39.18992,29777800,17.79414
1031,39.58988,40.19004,39.16,39.79998,30149600,18.07114
1032,39.80988,39.94012,38.69998,39.09994,25668600,17.75329
1033,39.09994,39.09994,39.09994,39.09994,0,17.75329
1034,39.20004,39.38,38.51012,38.89996,14158700,17.66249
1035,38.69998,39.4999,38.6001,39.18002,17911000,17.78965
1036,39.42994,40.2501,39.11996,39.40002,26414600,17.88954
1037,39.40002,39.53994,38.5,39.11996,16007800,17.76238
1038,38.65004,38.65994,37.55994,38.14008,29677400,17.31746
1039,38.01996,38.54994,37.20002,37.31002,18998900,16.94058
1040,37.31002,37.88994,37.22004,37.8499,13273200,17.18571
1041,37.75002,38.19992,37.59998,37.99994,10087100,17.25383
1042,37.86992,37.88004,36.43002,37.18,24583100,16.88154
1043,37.15008,38.25998,36.80006,37.35006,17457000,16.95876
1044,37.68996,38.19992,37.42002,37.59998,12551200,17.07223
1045,37.59998,38.19992,37.2999,37.82988,17446100,17.17662
1046,37.82988,37.99004,37.02006,37.1701,17751000,16.87705
1047,37.18,37.8499,37.09992,37.38988,13273900,16.97684
1048,37.38988,37.8499,37.38988,37.64992,15531400,17.09491
1049,37.75002,37.79996,37.00004,37.38988,18469200,16.97684
1050,37.38988,37.38988,37.38988,37.38988,0,16.97684
1051,37.38988,37.38988,37.38988,37.38988,0,16.97684
1052,37.38988,37.38988,37.38988,37.38988,0,16.97684
1053,37.38988,37.38988,37.38988,37.38988,0,16.97684
1054,37.38988,37.38988,37.38988,37.38988,0,16.97684
1055,37.38988,37.46996,36.7499,37.26008,16278500,16.9179
1056,37.26008,38.76004,37.26008,38.69008,34754800,17.56719
1057,38.76004,38.78996,38.12996,38.14008,20427700,17.31746
1058,37.97002,37.97992,36.71008,37.19012,16963100,16.88614
1059,37.1701,37.53002,36.85,37.04998,16175600,16.82251
1060,37.00004,37.66994,36.93998,37.62,17094700,17.08132
1061,37.31002,37.57006,36.72988,36.80996,14272800,16.71353
1062,36.71998,36.98992,35.50008,35.62988,20070000,16.17771
1063,35.66992,36.47006,35.66992,36.03996,11087700,16.36391
1064,36.14996,36.45004,35.94998,36.01994,7200100,16.35482
1065,36.03996,36.28988,35.21012,35.33992,14345800,16.04606
1066,35.02004,35.17998,33.30998,33.9999,21871400,15.43762
1067,33.70004,34.62998,33.11,33.50996,20202900,15.21516
1068,33.50996,33.50996,33.50996,33.50996,0,15.21516
1069,33.50996,33.50996,33.50996,33.50996,0,15.21516
1070,33.50996,33.50996,33.50996,33.50996,0,15.21516
1071,33.50996,33.50996,33.50996,33.50996,0,15.21516
1072,33.50996,33.50996,33.50996,33.50996,0,15.21516
1073,33.50996,33.50996,33.50996,33.50996,0,15.21516
1074,33.50996,33.50996,33.50996,33.50996,0,15.21516
1075,33.50996,33.50996,33.50996,33.50996,0,15.21516
1076,33.50996,33.50996,33.50996,33.50996,0,15.21516
1077,33.50996,33.50996,33.50996,33.50996,0,15.21516
1078,33.50996,33.50996,33.50996,33.50996,0,15.21516
1079,33.50996,33.50996,33.50996,33.50996,0,15.21516
1080,33.50996,33.50996,33.50996,33.50996,0,15.21516
1081,33.50996,33.50996,33.50996,33.50996,0,15.21516
1082,33.50996,33.50996,33.50996,33.50996,0,15.21516
1083,33.50996,33.50996,33.50996,33.50996,0,15.21516
1084,33.50996,33.50996,33.50996,33.50996,0,15.21516
1085,33.50996,33.50996,33.50996,33.50996,0,15.21516
1086,33.50996,33.50996,33.50996,33.50996,0,15.21516
1087,33.50996,33.50996,33.50996,33.50996,0,15.21516
1088,33.50996,33.50996,33.50996,33.50996,0,15.21516
1089,33.50996,33.50996,33.50996,33.50996,0,15.21516
1090,33.50996,33.50996,33.50996,33.50996,0,15.21516
1091,33.50996,33.50996,33.50996,33.50996,0,15.21516
1092,33.50996,33.50996,33.50996,33.50996,0,15.21516
1093,33.50996,33.50996,33.50996,33.50996,0,15.21516
1094,33.50996,33.50996,33.50996,33.50996,0,15.21516
1095,33.50996,33.50996,33.50996,33.50996,0,15.21516
1096,33.50996,33.50996,33.50996,33.50996,0,15.21516
1097,33.50996,33.50996,33.50996,33.50996,0,15.21516
1098,36.86012,36.86012,34.84998,36.86012,60632400,16.7363
1099,37.99994,39.6,36.89994,37.02996,98682800,16.81342
1100,37.1701,39.06012,37.1701,38.10004,67010400,17.29928
1101,37.51,39.13008,37.19012,37.27988,39530800,16.92689
1102,37.35006,37.99004,35.68994,36.34004,45738000,16.50016
1103,35.99002,37.38988,34.80004,36.03996,49128400,16.36391
1104,36.10992,37.00004,35.86,36.25006,28989300,16.4593
1105,35.8501,36.01994,35.02004,35.79994,37025400,16.25493
1106,35.70006,36.25006,35.00002,35.06998,29856500,15.92349
1107,34.69004,35.50998,33.24002,33.46992,37657700,15.19698
1108,32.0001,32.49994,30.11998,30.11998,55278600,13.67595
1109,28.20004,31.30006,28.20004,29.23008,55970900,13.27189
1110,29.21996,30.49002,29.21996,30.1499,38460700,13.68953
1111,30.20996,33.17006,30.20996,32.1101,40213400,14.57956
1112,32.14002,32.62996,31.3599,31.94004,19475800,14.50234
1113,31.48992,31.48992,28.83012,30.2401,42151100,13.73049
1114,30.11998,32.2399,29.56008,32.13012,37984200,14.58865
1115,31.77988,33.96998,31.54998,32.4401,42534000,14.72939
1116,32.4401,32.4401,32.4401,32.4401,0,14.72939
1117,32.4401,32.4401,32.4401,32.4401,0,14.72939
1118,33.44,35.68004,33.30008,35.39998,71761800,16.07333
1119,35.39998,37.99994,35.17008,37.41012,63674100,16.98603
1120,37.05988,37.8499,35.72008,35.99992,42424400,16.34573
1121,35.99992,39.4999,35.99992,38.36998,69608200,17.42185
1122,37.95,40.57988,37.37008,39.57998,60394200,17.97125
1123,40.08994,43.53998,40.06002,42.98008,95847400,19.51506
1124,42.7999,43.36002,41.60002,42.30996,49617200,19.2108
1125,42.7999,44.46992,42.06994,42.69012,38433300,19.38341
1126,42.61004,44.48004,42.61004,44.48004,43640600,20.19612
1127,46.00002,48.92998,46.00002,48.92998,43204000,22.21661
1128,48.99994,52.49992,46.24994,50.7001,95369200,23.02033
1129,50.00996,53.50004,48.70008,52.59012,66762700,23.87849
1130,50.00006,51.8001,48.00004,50.20994,80883000,22.79777
1131,50.00006,52.09996,49.84012,50.79998,46273800,23.06568
1132,51.49012,51.68988,49.3999,49.56006,39457500,22.5027
1133,50.05,54.51996,50.05,54.51996,54433600,24.75473
1134,55.19998,56.60006,53.9,55.37004,40012000,25.14071
1135,55.50006,55.99,51.8001,51.94002,45696500,23.58332
1136,51.8001,53.39994,50.00006,50.84992,40845300,23.08836
1137,50.84992,51.34998,48.19012,48.4,43949400,21.97597
1138,48.5001,52.20006,48.00994,50.00006,58969300,22.70248
1139,50.99006,55,50.40002,53.30006,70539300,24.20084
1140,53.50004,56.2001,53.50004,53.83994,57829100,24.44597
1141,54.3499,59.22004,52.6999,59.22004,98566200,26.8888
1142,59.99994,61.09004,58.05008,58.60008,55749800,26.60731
1143,58.60008,62.30004,55.50006,57.37996,48319200,26.05331
1144,55.9999,63.11998,55.55,63.11998,47625700,28.65957
1145,63.20006,69.43002,63.20006,69.43002,69755200,31.52463
1146,70.09992,71.19993,68.04006,70.15008,45186900,31.85157
1147,70.37998,77.17006,70.37998,77.17006,39663400,35.03899
1148,79.11992,84.89008,78.19988,84.89008,47662100,38.54426
1149,88,92.79996,82.87994,90.2,72895300,40.95522
1150,90.2,90.2,90.2,90.2,0,40.95522
1151,90.2,90.2,90.2,90.2,0,40.95522
1152,90.2,90.2,90.2,90.2,0,40.95522
1153,90.2,90.2,90.2,90.2,0,40.95522
1154,90.2,90.2,90.2,90.2,0,40.95522
1155,87.97998,88.50006,81.18001,81.18001,56379900,36.8597
1156,79.00002,82.62012,77.15994,82.32004,77794700,37.37733
1157,82.08002,82.76994,78.98001,79.90004,61984200,36.27853
1158,79.00002,83.3899,79.00002,80.38998,82136000,36.50099
1159,78.80994,80.17988,75.88988,75.98998,79279200,34.50318
1160,76.05004,78.47994,76.05004,76.69993,52450100,34.82552
1161,76.58002,81.4,76.01,79.88002,67372700,36.26945
1162,80.65992,81.18001,74.51994,75.52996,57568600,34.2943
1163,74.70012,79.77003,73.81,78.69994,43181900,35.73363
1164,80.98002,86.57,79.77992,86.57,49473600,39.30702
1165,87.67,90.48006,81.79996,81.79996,70418300,37.14119
1166,80.93008,84.4899,77.3201,84.08004,66620200,38.17646
1167,82.5,85.97006,81.4,82.69998,39900100,37.54984
1168,82.32004,90.97,82.30992,90.39008,74711000,41.04153
1169,89.60006,90.59996,85.18004,87.95996,54356500,39.93813
1170,88.30008,96.07005,86.57,92.30012,53561200,41.90878
1171,91.5101,94.64994,89.49996,90.15006,39823300,40.93254
1172,89.60006,92.99004,89.01002,90.00002,41122000,40.86442
1173,89.9701,91.98992,88.50006,90.72008,45190500,41.19136
1174,94.00006,99.79002,91.01004,99.79002,91309000,45.30956
1175,99.48004,99.50006,95.63004,95.98997,61755200,43.58415
1176,94.35008,94.40002,86.39004,86.39004,84546400,39.22531
1177,86.50994,90.99993,86.50994,90.99002,47463100,41.31393
1178,90.99002,90.99002,90.99002,90.99002,0,41.31393
1179,92.90006,99.81994,92.88004,93.72,54551000,42.55347
1180,93.72,93.72,93.72,93.72,0,42.55347
1181,94.05,98.6799,89.71996,92.41012,60484000,41.95872
1182,90.04006,90.77992,84.01998,88.39006,63972900,40.13342
1183,88.39006,88.39006,88.39006,88.39006,0,40.13342
1184,88,89.98001,86.17994,88.17996,42859600,40.03802
1185,88.17996,88.24993,82.28001,83.64004,71459600,37.97668
1186,83.9201,91.83988,81.79996,91.83988,67030300,41.69981
1187,90.99002,93.85992,88.04994,92.86992,63477400,42.1675
1188,94.50012,94.66007,92.00004,92.77005,54397200,42.12215
1189,92.77005,96.00008,89.00012,90.92996,59399900,41.28666
1190,94.50012,94.97994,83.69988,83.79998,67604900,38.0493
1191,80.83988,85.71992,79.66992,81.55004,47638900,37.02771
1192,82.14998,86.70992,80.36996,82.10994,47633800,37.28194
1193,81.99004,84.19994,79.99993,82.25008,47856400,37.34557
1194,83.22006,90.48006,83.22006,90.48006,73695000,41.08238
1195,92.37998,99.52998,90.79994,99.45012,98609700,45.15523
1196,100.11012,109.20998,100.11012,101.81996,82057100,46.23125
1197,100.07998,112.00002,99.01012,112.00002,70738300,50.8535
1198,118.99998,120.18006,110.04995,112.00992,74481100,50.85799
1199,112.00992,122.00013,107.55008,122.00013,76312900,55.39404
1200,119.04993,134.2,116.51002,134.2,77513500,60.93338
1201,138.00006,147.62,129.00008,131.7899,101530300,59.83907
1202,131.7899,131.7899,131.7899,131.7899,0,59.83907
1203,129.99998,133.00013,122.00013,126.25008,70392500,57.32372
1204,126.25008,129.97996,122.00013,125.79006,54615100,57.11485
1205,129.00008,138.3701,127.00006,136.99004,85633100,62.20019
1206,134.00002,148.91009,132.79993,145.68004,83255300,66.14588
1207,145.68004,149.00007,139.21007,147.95,78215800,67.17655
1208,149.6,162.75007,144.80004,162.75007,75304000,73.89651
1209,166.84009,179.03006,166.49997,179.03006,61065600,81.28842
1210,84.8,89.5,82.09,82.49,134488400,82.44651
1211,79,81,74.24,74.24,126179000,74.20086
1212,70.98,74.85,68.3,71.6,84893100,71.56225
1213,72,77.5,71.7,76.8,90787700,76.75951
1214,78,78.71,72.18,73.7,79086700,73.66114
1215,74.01,75.76,70.91,74.5,84098500,74.46072
1216,73.5,75,71.78,73.08,63186800,73.04147
1217,73.11,80.39,73.11,80.39,120086400,80.34762
1218,77,78.61,75.3,76.34,82651800,76.29975
1219,70,76.88,70,74.89,96966700,74.85052
1220,76,76.5,70.8,71.72,87471000,71.68219
1221,70.2,71,64.6,64.68,94491200,64.6459
1222,64.67,69.75,64.38,67.82,67856500,67.78424
1223,66.8,72.1,66.23,71.2,58548900,71.16246
1224,72.2,72.82,69.7,72.1,69050700,72.06199
1225,72.11,79.21,70.43,78.98,93462200,78.93836
1226,77.49,81.38,71.95,76.58,72479200,76.53963
1227,78.99,81.62,75.66,76.69,73698400,76.64957
1228,74.4,74.5,69.02,71.23,76039900,71.19245
1229,68.95,72.5,67.53,69.45,51176600,69.41338
1230,69.66,71.14,67.66,70.38,41604200,70.34289
1231,70,70.47,67.9,68.42,43198500,68.38393
1232,67.5,72.7,65.02,71.5,65250700,71.4623
1233,71.49,71.49,65.9,66.15,54100700,66.11513
1234,64.5,67.61,61.8,65.91,54938500,65.87526
1235,65,69.5,64,67.95,45138500,67.91417
1236,65.24,66,61.16,61.16,54622800,61.12776
1237,59,59.7,55.04,55.04,50234000,55.01098
1238,55.04,55.04,55.04,55.04,0,55.01098
1239,52.79,55.1,51.11,54.3,65828300,54.27137
1240,58.5,59.65,55.18,56.21,69220100,56.18036
1241,56.35,56.39,51.55,51.8,48631700,51.77269
1242,49,50.35,46.62,46.79,84901400,46.76533
1243,47.96,49.5,42.2,47.05,95558800,47.02519
1244,46,51.76,45.55,51.76,96494300,51.73271
1245,54.35,56.94,54,54.8,123445600,54.77111
1246,54.8,60,53.05,57.5,120940600,57.46969
1247,53.8,62.89,51.75,59.09,119503400,59.05885
1248,64,64,53.18,53.18,114664600,53.15196
1249,47.89,50.29,47.86,47.86,59189100,47.83477
1250,47.86,47.86,47.86,47.86,0,47.83477
1251,44.2,52.65,44.08,52.65,109639100,52.62224
1252,52.65,57.92,51.9,57.92,99791000,57.88946
1253,59,63.67,56.5,63.64,143147700,63.60645
1254,60,65.2,57.67,57.7,128233100,57.66958
1255,56.01,56.07,51.93,51.93,66392900,51.90262
1256,48.8,55,46.74,50.9,86811100,50.87317
1257,51.92,55,50.9,53.71,66616100,53.68168
1258,52.98,55.8,51.7,52.23,73117300,52.20246
1259,49.5,51.99,49.5,50.44,67111800,50.41341
1260,51.5,54.55,50.58,52.97,74334100,52.94208
1261,52.14,53.97,51.89,53.61,70653100,53.58174
1262,53.8,54.49,49.6,50.17,71381000,50.14355
1263,47,48.56,45.15,45.15,89878000,45.1262
1264,43.8,45.68,40.64,43.25,98889400,43.2272
1265,44.25,47.58,41.43,47.58,96952600,47.55492
1266,49.1,50.8,45.71,46.58,105011200,46.55544
1267,45.77,50.8,45.77,49.49,107585700,49.46391
1268,47,49,45.17,48.3,85475500,48.27454
1269,48.35,51.15,46.58,50.98,66348000,50.95312
1270,50.07,50.61,47,47.43,59780500,47.405
1271,45.49,47,45.02,45.6,32874400,45.57596
